eta	err
8.413951416451948e-06	0.011156121847725095
8.91250938133746e-06	0.010974986602207564
9.440608762859225e-06	0.010783078218820037
1e-05	0.010579753472053262
1.0592537251772897e-05	0.010364330437063292
1.122018454301963e-05	0.010136086128382925
1.188502227437019e-05	0.009894253991658691
1.2589254117941661e-05	0.009638021239388426
1.333521432163324e-05	0.009366526021341318
1.4125375446227555e-05	0.009078854420170116
1.4962356560944327e-05	0.008774037262888652
1.584893192461114e-05	0.008451046739521888
1.6788040181225588e-05	0.008108792821779192
1.778279410038923e-05	0.007746119477758734
1.883649089489802e-05	0.0073618006847751515
1.9952623149688786e-05	0.006954536254072642
2.1134890398366476e-05	0.006522947503707502
2.238721138568338e-05	0.006065572860743962
2.3713737056616554e-05	0.005580863567112166
2.5118864315095822e-05	0.00506717986869548
2.6607250597988085e-05	0.004522788553919892
2.818382931264455e-05	0.003945863977484824
2.985382618917957e-05	0.003334498450989648
3.1622776601683795e-05	0.0026867409415514986
3.3496543915782794e-05	0.0020007408564661515
3.5481338923357534e-05	0.0012754507965528994
3.758374042884443e-05	0.0005179808869171941
3.9810717055349695e-05	0.00036421187045852874
4.216965034285822e-05	0.0012063953342823057
4.466835921509635e-05	0.002122910044910673
4.731512589614803e-05	0.003097793422235554
5.011872336272725e-05	0.0041326099744794995
5.308844442309879e-05	0.0052305206628476646
5.623413251903491e-05	0.006395223754423312
5.9566214352901096e-05	0.007630766456396538
6.309573444801929e-05	0.008941503833727495
6.683439175686149e-05	0.01033209646235129
7.079457843841373e-05	0.011807521807013012
7.498942093324559e-05	0.013373091960132588
7.943282347242822e-05	0.015034475234174931
8.413951416451947e-05	0.016797720707762295
8.912509381337459e-05	0.01866928544208182
9.440608762859227e-05	0.02065606435452423
0.0001	0.02276542287383979
0.00010592537251772897	0.02500523258409947
0.0001122018454301963	0.027383910125294286
0.00011885022274370189	0.02991045967086033
0.0001258925411794166	0.03259451935363523
0.0001333521432163324	0.035446412065787046
0.00014125375446227554	0.03847720111760419
0.00014962356560944327	0.041698751306695744
0.00015848931924611142	0.045123796025098036
0.00016788040181225588	0.04876601111887399
0.00017782794100389227	0.05264009631524826
0.0001883649089489802	0.056761865148628514
0.00019952623149688788	0.06114834445199592
0.00021134890398366476	0.06581788463757811
0.00022387211385683378	0.07079028217472823
0.00023713737056616554	0.0760869158885632
0.0002511886431509582	0.0817308989563916
0.00026607250597988083	0.08774724877777151
0.0002818382931264455	0.09416307724741582
0.00029853826189179573	0.10100780437938821
0.00031622776601683794	0.10831339873000434
0.00033496543915782794	0.11611464866280978
0.0003548133892335753	0.12444946921330473
0.0003758374042884443	0.13335925017047723
0.0003981071705534969	0.1428892520300735
0.00042169650342858224	0.15308905773311465
0.0004466835921509635	0.16401308963580183
0.0004731512589614803	0.17572120303157396
0.0005011872336272725	0.18827936984959276
0.000530884444230988	0.20176046899826489
0.0005623413251903491	0.21624520335223674
0.000595662143529011	0.23182316778541412
0.000630957344480193	0.24859409817815858
0.0006683439175686149	0.26666933830056455
0.0007079457843841374	0.2861735703298754
0.0007498942093324559	0.30724686608067464
0.0007943282347242822	0.3300471305977607
0.0008413951416451947	0.35475302865488956
0.0008912509381337459	0.3815675093907744
0.0009440608762859227	0.4107220768414364
0.001	0.4424819973623296
0.0010592537251772898	0.47715269293892704
0.001122018454301963	0.5150876479891797
0.001188502227437019	0.5566982649276359
0.0012589254117941662	0.6024662529390538
0.001333521432163324	0.6529593436786486
0.0014125375446227555	0.7088514251319745
0.0014962356560944327	0.7709486140100553
0.001584893192461114	0.8402234158745341
0.001678804018122559	0.9178600595424589
0.0017782794100389228	1.0053155161164546
0.0018836490894898021	1.1044029208745896
0.001995262314968879	1.2174076192889562
0.0021134890398366475	1.3472517596256057
0.0022387211385683377	1.497732901369948
0.0023713737056616554	1.6738786168252207
0.002511886431509582	1.8824886699299328
0.0026607250597988083	2.132991726260562
0.002818382931264455	2.4388522572209603
0.002985382618917957	2.8199892849424915
0.0031622776601683794	3.3071715890292563
0.0033496543915782794	3.950570673137181
0.0035481338923357532	4.837919023821048
0.003758374042884443	6.137756575162961
0.003981071705534969	8.220303591764015
0.004216965034285823	12.087911967466654
0.004466835921509635	21.729090352015465
0.0047315125896148025	87.6915336451389
0.005011872336272725	47.06692143083751
0.005308844442309879	19.215208872009764
0.005623413251903491	12.331906604254348
0.005956621435290109	9.2172808604195
0.00630957344480193	7.44375125066072
0.006683439175686149	6.300146965611182
0.0070794578438413735	5.502595921793052
0.007498942093324558	4.915512230742813
0.00794328234724282	4.465954314191415
0.008413951416451947	4.111191396800333
0.008912509381337459	3.824529816743015
0.009440608762859227	3.5884344968199726
0.01	3.39091106891139
0.010592537251772897	3.2234774203017094
0.01122018454301963	3.079965591326943
0.01188502227437019	2.955782795201878
0.012589254117941661	2.84743862065252
0.01333521432163324	2.7522328929038173
0.014125375446227554	2.6680439159450637
0.014962356560944329	2.5931813501179426
0.01584893192461114	2.5262818224630834
0.01678804018122559	2.466233457844073
0.01778279410038923	2.4121203956913737
0.01883649089489802	2.3631813787345464
0.01995262314968879	2.318778418751776
0.021134890398366475	2.278372790004874
0.022387211385683378	2.241506426117103
0.023713737056616554	2.2077873527475314
0.025118864315095822	2.1768781702099957
0.026607250597988085	2.148486866117623
0.02818382931264455	2.1223594259976246
0.02985382618917957	2.09827384427645
0.03162277660168379	2.07603523543643
0.033496543915782793	2.0554718165011026
0.03548133892335753	2.0364315848324352
0.03758374042884443	2.0187795547158354
0.03981071705534969	2.002395446005427
0.042169650342858224	1.9871717407774239
0.04466835921509635	1.973012041335594
0.04731512589614803	1.959829676361077
0.05011872336272725	1.9475465124700875
0.05308844442309879	1.9360919366520204
0.05623413251903491	1.9254019815374588
0.059566214352901097	1.9154185705872917
0.0630957344480193	1.9060888643995857
0.06683439175686148	1.8973646926269772
0.07079457843841373	1.8892020586576046
0.07498942093324558	1.8815607063704112
0.07943282347242822	1.8744037400342914
0.08413951416451948	1.8676972898603588
0.08912509381337459	1.861410216900588
0.09440608762859226	1.8555138519636867
0.10592537251772897	1.8447895543178456
0.11885022274370165	1.8353362538582958
0.1333521432163324	1.8269929001037355
0.1496235656094436	1.8196210464506741
0.16788040181225589	1.8131012232615606
0.1883649089489802	1.8073299840035155
0.22387211385683378	1.7998833985340579
0.2660725059798814	1.7936656236234019
0.33496543915782795	1.7869307184864647
0.4216965034285822	1.7816172152402272
0.5956621435290109	1.775661961884864
0.9440608762859226	1.7703684923293392
2.2387211385683377	1.7651658488294641
100.0	1.7614758145568215
